""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"symbol"
"TYMS"	0.146106722215431	7.73543956065808	0.329853651899886	0.745875140388976	0.859169754060686	-6.27983740567087	"TYMS"
"FAM35A"	0.0978408230941103	7.07063506855271	0.329817193645016	0.745902165947178	0.859169754060686	-6.27984971598058	"FAM35A"
"USE1"	0.0732597063253719	9.32102569559684	0.329685966215846	0.745999444276444	0.859194286909075	-6.27989401446638	"USE1"
"MYLIP"	-0.131167044377527	13.2009572912132	-0.329643448989796	0.74603096306712	0.859194286909075	-6.27990836329268	"MYLIP"
"CLUL1"	0.0907332358889393	4.10194331136677	0.329613099936794	0.746053461655918	0.859194286909075	-6.27991860445576	"CLUL1"
"OPCML"	-0.0778568809914482	4.89565764424927	-0.329502752811203	0.746135267022817	0.859238591853201	-6.27995583280522	"OPCML"
"PTPRU"	0.0840937478129078	4.42963752301298	0.329162068176158	0.746387851934914	0.859478833259415	-6.28007069370866	"PTPRU"
"TMEM129"	0.0769934532818503	8.76041114020374	0.329049888264951	0.746471029107602	0.859478833259415	-6.2801084892264	"TMEM129"
"LOC91948"	-0.0746853057221817	4.6118859232617	-0.32904598251248	0.746473925134173	0.859478833259415	-6.28010980491892	"LOC91948"
"GPR116"	-0.108599336042528	3.73567630462762	-0.328909530702166	0.746575103514168	0.859545415891239	-6.2801557604368	"GPR116"
"LOC100131096"	0.0991160666453576	10.7907080282249	0.328689339175755	0.746738384618912	0.859683486629727	-6.28022987897034	"LOC100131096"
"ENSA"	0.0881913403640502	6.79884253089193	0.328564597775003	0.746830891056528	0.859740066643569	-6.28027184638206	"ENSA"
"FGF2"	0.0654271152151591	5.05169676416585	0.328323132882264	0.747009969345858	0.859896294466745	-6.28035303907207	"FGF2"
"ITIH5"	-0.0771755525335764	8.71149088653013	-0.328150333645706	0.74713813213955	0.859950430251213	-6.2804111067738	"ITIH5"
"NT5DC3"	-0.0661447721248568	8.19174530412798	-0.328129071189513	0.747153902738578	0.859950430251213	-6.28041824975742	"NT5DC3"
"SCAMP1"	0.0760990587524049	10.1683246209224	0.328084300866853	0.747187109762351	0.859950430251213	-6.28043328856357	"SCAMP1"
"ARHGEF18"	-0.0773503838693662	12.6703392629383	-0.327782925090548	0.747410659476137	0.860119077304843	-6.28053447109749	"ARHGEF18"
"RTCA"	-0.0663830319606364	8.82734665004406	-0.327769793507601	0.74742040054279	0.860119077304843	-6.28053887775105	"RTCA"
"SMPDL3B"	-0.0876079174037253	6.29543527428748	-0.327688897966335	0.747480410192139	0.860122583017717	-6.28056602057248	"SMPDL3B"
"CAPNS2"	0.0915726848502795	5.26431324696051	0.32754208907709	0.747589319744796	0.860122583017717	-6.2806152623786	"CAPNS2"
"KRTAP19-5"	-0.107633950442747	3.77370277749042	-0.327517914158269	0.747607254336583	0.860122583017717	-6.28062336890664	"KRTAP19-5"
"TMEM14C"	-0.0956213640470115	10.0581037288274	-0.327516005312278	0.747608670454187	0.860122583017717	-6.28062400897108	"TMEM14C"
"FBLIM1"	-0.0783279464358818	5.97017292092547	-0.327441209836314	0.7476641597898	0.860122583017717	-6.28064908611065	"FBLIM1"
